Dive Site ID,Lat,Lng,Temp(F),Wind Speed(mph),Record #
16843,38.033455,-75.35130600000001,46.27,23.04,14224
24274,38.086786,-75.05796099999999,45.23,19.46,14228
24380,36.930389,-75.565528,52.84,25.28,14932
16843,37.868333,-75.156667,47.34,23.04,14498
16843,37.791667,-75.37472199999999,47.34,23.04,14501
22439,39.826528,-75.352889,44.78,20.8,14667
22439,39.825389,-75.35305600000001,44.78,20.8,14668
22439,39.667739000000005,-75.537228,45.93,13.87,14673
22439,39.966471999999996,-75.090778,42.13,14.99,14649
22439,39.966083000000005,-75.09083299999999,42.13,14.99,14650
22439,39.965833,-75.0925,42.13,14.99,14651
22439,39.982,-75.07722199999999,42.28,14.99,14652
22439,39.961278,-75.117778,42.21,14.99,14656
22439,39.959139,-75.120417,42.21,14.99,14657
22439,39.862044,-75.205903,43.11,20.8,14658
22439,39.858194,-75.247833,43.79,20.8,14659
23461,37.889306,-74.256222,51.06,40.67,14714
24380,36.728528000000004,-75.56916700000001,52.84,25.28,14723
22439,39.734472,-75.494861,45.75,13.87,14913
22454,36.814528,-75.39975,52.84,25.28,14916
22454,36.97,-75.358333,52.75,25.28,14904
22454,36.943483,-75.516301,52.84,25.28,14908
22439,39.853,-75.236694,43.61,20.8,14903
22454,36.989244,-75.363119,52.3,8.01,15063
22454,36.967166999999996,-75.38341700000001,52.77,25.28,15064
16428,55.337153,-131.638906,48.2,40.26,51009
16428,55.405581000000005,-131.724872,48.2,40.26,50606
16428,55.345735999999995,-131.672378,48.2,40.26,50305
16428,55.346081000000005,-131.693669,48.2,40.26,52515
16428,55.336386,-131.680869,48.2,40.26,52518
16428,55.35054399999999,-131.698303,48.2,40.26,53076
16428,55.285,-131.60833300000002,48.2,40.26,53514
16428,55.35054399999999,-131.698303,48.2,40.26,53194
16428,55.332086,-131.631428,48.2,40.26,53195
16428,55.455580000000005,-131.478139,48.2,40.26,53951
16428,55.457106,-131.47833300000002,48.2,40.26,53952
22733,44.151569,-76.348,35.55,13.87,3927
16859,43.292811,-77.670164,38.44,11.41,493
16859,43.34875,-77.805806,38.7,7.0,7068
23481,43.541733,-76.581336,38.48,5.82,2405
16859,43.256644,-77.59830600000001,38.21,11.41,2199
16859,43.266728,-77.583056,38.23,11.41,2201
16859,43.354503,-77.794175,38.98,7.0,2210
23481,43.525067,-76.457994,38.44,5.82,2228
23358,43.576716999999995,-79.19977800000001,33.64,12.75,2230
23483,44.282517,-76.012114,34.11,10.0,4338
22733,44.152383,-76.347836,35.55,13.87,3862
22733,44.142064000000005,-76.36618299999999,35.55,13.87,3863
22733,44.150094,-76.34841899999999,35.55,13.87,3926
22722,42.573353000000004,-87.761736,33.17,6.93,8416
22695,41.886547,-87.573933,35.35,7.16,14350
23512,41.71315,-86.934639,35.91,6.93,8883
23512,41.704244,-86.950186,36.18,6.93,8884
22048,44.831378,-87.81537800000001,28.4,3.36,2324
23698,44.933325,-86.100094,32.58,3.36,2325
22049,45.0934,-87.58014399999999,28.94,6.93,2327
23388,45.566669,-85.566744,31.41,6.93,2332
23512,41.722260999999996,-86.897806,35.91,6.93,1948
23512,41.740871999999996,-86.887528,35.91,6.93,1949
22677,41.749722,-87.449,37.47,9.17,1950
23512,41.746031,-86.865464,35.89,6.93,1959
22677,41.768028,-87.391722,37.47,9.17,1960
22676,41.772444,-87.52225,35.29,5.82,1961
22676,41.807919,-87.58372800000001,34.65,5.82,1967
22695,41.876697,-87.637828,35.01,5.82,1973
22695,41.886697,-87.638386,34.7,5.82,1976
22695,41.900281,-87.651886,34.65,5.82,1979
16438,41.907531,-87.652831,34.77,5.82,1981
16438,41.909696999999994,-87.658553,35.15,5.82,1982
16438,41.921696999999995,-87.66810799999999,34.74,5.82,1985
16438,41.922253000000005,-87.668525,34.74,5.82,1986
16438,41.931697,-87.682,35.13,5.82,1987
16438,41.933364000000005,-87.68477800000001,35.13,5.82,1988
23379,41.936142,-87.6895,35.13,5.82,1989
23379,41.936419,-87.69005600000001,35.13,5.82,1990
23379,41.936419,-87.69005600000001,35.13,5.82,1991
23379,41.936558000000005,-87.69019399999999,35.13,5.82,1992
23379,41.937531,-87.690611,35.13,5.82,1993
23379,41.940031,-87.693389,35.13,5.82,1995
23379,41.943086,-87.694778,35.13,5.82,1998
23379,41.943086,-87.694778,35.13,5.82,1999
23379,42.033530999999996,-87.664556,35.22,1.99,2011
22728,42.200022,-87.716728,34.65,3.0,2036
22728,42.216689,-87.725061,34.61,7.0,2037
22729,42.366689,-87.666731,34.47,4.7,2085
22722,42.531686,-87.7034,33.15,4.7,2140
23224,42.771685999999995,-86.216708,33.44,5.82,2147
23224,42.783353000000005,-86.216708,33.44,5.82,2148
22028,42.968078000000006,-87.786592,31.78,5.82,2176
22043,43.024736,-87.807025,31.57,5.82,2180
16352,43.032594,-87.910111,31.03,5.82,2182
16352,43.083344,-87.86675,31.17,5.82,2188
23223,43.216681,-86.250056,33.73,6.93,2192
16681,43.383333,-87.866753,28.99,6.46,2217
16769,43.749994,-87.650083,31.53,9.17,2248
16677,44.149994,-87.500078,30.85,9.17,2266
23379,42.07805,-87.67903299999999,35.04,1.99,13017
23379,42.044031,-87.668225,35.22,1.99,13022
23577,42.045361,-87.618083,35.13,1.99,13023
23577,41.979167,-87.636667,35.28,6.24,13025
23577,41.980667,-87.63125,35.24,6.42,13026
16438,41.941666999999995,-87.58833299999999,35.33,7.02,13028
16438,41.932860999999995,-87.557639,35.37,7.52,13029
22695,41.886601,-87.59876,35.35,6.64,13030
16324,41.851739,-87.557989,35.01,7.16,13031
16324,41.827222,-87.597222,34.7,5.82,13032
22677,41.747167,-87.52883299999999,35.04,9.17,13035
22677,41.74241,-87.506469,37.47,9.17,13036
23418,41.711889,-87.526236,36.84,9.17,13038
23418,41.698889,-87.511111,37.29,9.17,13039
22666,41.646167,-87.428978,37.33,9.17,13046
22666,41.645364,-87.427431,37.33,9.17,13047
22666,41.635,-87.386667,37.62,9.17,13048
22049,45.100460999999996,-87.613867,28.92,6.93,13304
16398,42.999625,-87.884528,31.3,5.82,8404
16398,42.997514,-87.857025,31.44,5.82,8405
23609,42.988236,-87.867858,31.44,5.82,8406
16977,42.8695,-87.757194,32.04,6.93,8410
16813,42.667278,-87.79485,32.68,6.93,8413
16490,42.645275,-87.79137800000001,32.7,6.93,8414
21836,42.030667,-124.268702,44.56,4.7,53815
21830,44.621833,-124.08077800000001,43.48,5.82,53708
21830,44.612167,-124.08144399999999,43.48,5.82,53709
21830,44.584944,-124.021778,43.41,5.82,53710
23914,38.991572,-123.709461,38.14,6.02,50357
23913,38.911019,-123.72196100000001,42.49,6.78,50358
21834,43.747060999999995,-124.181781,41.41,6.35,50368
21834,43.749839,-124.18733600000002,41.4,6.42,50369
21836,41.805392,-124.35064399999999,40.75,3.36,50374
21836,41.805392,-124.3512,40.75,3.36,50375
21834,43.499833,-124.501236,41.5,3.36,50408
23914,38.966575,-123.76279699999999,36.63,6.73,50196
21836,41.899833,-124.3012,40.93,3.36,50205
23914,38.966572,-123.717794,38.12,6.29,50229
21837,42.4215,-124.426217,47.7,6.93,50230
21838,42.766496999999994,-124.601219,46.99,3.0,50250
21831,44.358175,-124.101231,45.63,5.82,50602
22968,44.599839,-124.08456100000001,43.47,5.82,50603
23912,38.084922,-122.954439,40.86,3.38,50281
21838,42.608164,-124.492883,47.86,6.93,50301
21836,41.866503,-124.417872,40.93,3.36,50310
21834,43.733171999999996,-124.19289199999999,41.41,6.24,50312
16638,40.023196999999996,-124.06780800000001,46.0,7.29,50012
24025,39.066572,-123.73446100000001,33.8,5.84,50018
21834,43.5215,-124.251228,41.47,3.36,50020
23913,38.784453000000006,-123.615808,45.09,5.93,50029
21834,43.3665,-124.351228,41.0,3.36,50071
21834,43.3665,-124.284558,41.0,3.36,50120
21830,44.622060999999995,-124.08095,43.48,5.82,50131
21831,44.309560999999995,-124.277625,44.55,3.0,50042
21836,41.816503000000004,-124.326197,40.73,3.36,50043
22968,44.616506,-124.101228,43.5,5.82,50048
21834,43.3665,-124.351228,41.0,3.36,50052
21834,43.666503000000006,-124.23456100000001,41.4,3.36,50054
21834,43.341497,-124.36789399999999,41.0,3.36,50060
18011,38.716181,-123.545644,45.43,4.85,50095
18011,38.636025,-123.592789,49.84,5.14,50096
22968,44.599839,-124.101228,43.47,5.82,50140
21834,43.356221999999995,-124.34872800000001,41.0,3.36,53562
21836,42.049836,-124.38454499999999,44.67,4.7,53814
17854,21.314667,-157.892889,72.43,5.82,54021
21901,21.950189,-159.355539,78.8,10.29,50386
17077,20.918719,-156.90456899999998,72.46,10.29,51020
17077,20.921331,-156.910394,72.19,10.29,51021
17077,20.922164000000002,-156.914375,72.19,10.29,51022
17077,20.922247,-156.931656,72.18,10.29,51023
17077,20.922664,-156.927044,72.18,10.29,51024
17077,20.923497,-156.933878,72.18,10.29,51025
22674,21.276003,-157.84114399999999,73.04,5.82,50457
24483,21.300142,-157.900694,72.43,5.82,50462
24205,21.460769,-157.75974399999998,73.94,13.42,50465
22674,21.274614,-157.837533,73.04,5.82,50466
17451,21.289907999999997,-158.033533,70.48,3.36,50467
24481,21.316028,-157.885517,72.9,5.82,50468
17854,21.312472,-157.889758,72.43,5.82,50469
24205,21.508202999999998,-157.77391699999998,73.87,14.09,50795
16927,21.203144,-156.98326699999998,77.0,6.93,50806
24483,21.289556,-157.90688899999998,71.96,5.82,54087
22669,21.283139000000002,-157.869068,73.08,5.82,53596
22109,21.280056,-157.859611,73.08,5.82,54088
17429,21.413153,-158.19571100000002,70.3,3.36,53567
17429,21.412378,-158.196047,70.3,3.36,53568
17429,21.419764,-158.194672,70.29,6.89,53570
17429,21.420728,-158.193139,70.29,6.89,53571
21888,21.278853,-157.84678300000002,73.06,5.82,53746
24481,21.3165,-157.884083,72.9,5.82,54016
17854,21.315056,-157.893139,72.9,5.82,54017
17854,21.314472,-157.893111,72.43,5.82,54018
17854,21.313806,-157.89363899999998,72.43,5.82,54019
24483,21.3145,-157.893667,72.43,5.82,54020
22429,40.567114000000004,-74.047717,40.84,23.04,15129
23455,38.845971999999996,-74.835139,44.53,11.41,8909
16538,40.618333,-73.08025,41.27,21.92,11992
23455,38.928942,-74.85520600000001,44.49,11.41,12021
23455,38.903281,-74.81411899999999,44.51,11.41,12026
18331,38.949469,-74.688947,43.54,11.41,12027
18331,38.963081,-74.669639,43.52,11.41,12028
16614,38.88545,-74.679939,44.51,11.41,12029
16614,38.889267,-74.663111,44.53,11.41,12030
16614,38.896414,-74.66591899999999,44.51,11.41,12031
23455,38.902153000000006,-74.855836,44.51,11.41,12047
23455,38.918310999999996,-74.819389,44.49,11.41,12057
18331,38.958797,-74.700778,43.54,11.41,12059
16614,38.891633,-74.667886,44.53,11.41,12062
16614,38.893169,-74.676728,44.51,11.41,12064
16614,38.88515,-74.68383299999999,44.51,11.41,12073
16614,38.882478000000006,-74.669881,44.53,11.41,12083
16614,38.847119,-74.705164,44.53,11.41,12088
16614,38.847156,-74.708569,44.53,11.41,12089
16614,38.844661,-74.715903,44.53,11.41,12090
16614,38.849381,-74.70688100000001,44.53,11.41,12091
16614,38.850969,-74.701989,44.53,11.41,12092
16614,38.880758,-74.677328,44.53,11.41,12096
16614,38.885219,-74.678347,44.51,11.41,12100
16614,38.851744000000004,-74.702803,44.53,11.41,12101
16614,38.853305999999996,-74.704594,44.53,11.41,12109
18331,39.113021999999994,-74.547475,42.64,10.0,11650
22408,39.326506,-74.219864,42.67,21.99,11651
18331,39.275,-74.55,42.66,20.8,11653
22097,40.833306,-72.483306,43.86,24.16,15108
22407,39.250116999999996,-74.299589,42.94,20.8,11655
16502,40.689992,-74.117975,40.84,23.04,10622
16502,40.688158,-74.11383599999999,40.87,23.04,10623
16502,40.689686,-74.116114,40.84,23.04,10625
16614,38.882711,-74.790358,44.51,11.41,10642
16614,38.885781,-74.788331,44.51,11.41,10643
16502,40.68,-74.02166700000001,40.96,10.29,10660
22429,40.475111,-74.172361,40.77,11.41,10664
16502,40.703333,-73.977083,41.2,6.93,10673
23491,38.900114,-74.56626700000001,43.5,11.41,11066
18331,39.11515,-74.6944,42.58,10.0,11416
23455,38.939264,-74.840972,44.49,11.41,11131
18331,39.116544,-74.501717,42.66,10.0,11177
23491,38.911289000000004,-74.523108,43.5,11.41,11180
23454,38.915116999999995,-74.382925,43.0,10.0,11181
16614,38.927761,-74.759286,44.51,11.41,11182
23250,40.583436,-73.399567,39.96,20.8,10448
22097,40.833639,-72.46625,43.68,24.16,15110
23250,40.603931,-73.43033100000001,39.4,21.99,10818
23455,38.940956,-74.835447,44.49,11.41,11184
23455,38.903321999999996,-74.814603,44.51,11.41,11185
22407,39.349156,-74.349397,42.94,20.8,11189
22407,39.368506,-74.386481,42.93,20.8,11191
22407,39.366783,-74.401814,42.93,20.8,11193
22407,39.317617,-74.299589,42.94,20.8,11194
18327,39.516783000000004,-74.266253,42.1,21.99,11195
18327,39.500116999999996,-74.279586,42.39,21.99,11196
18327,39.470606,-74.266442,42.37,21.99,11197
18327,39.452339,-74.3157,42.6,20.8,11199
18327,39.516785999999996,-74.182917,42.06,21.99,11200
22402,39.493453,-74.14958100000001,42.35,21.99,11201
22407,39.426783,-74.332922,42.6,20.8,11202
22407,39.361714,-74.320167,42.94,20.8,11205
22407,39.316356,-74.367272,42.94,20.8,11207
22407,39.336506,-74.43848299999999,42.94,20.8,11209
22447,39.428339,-74.2393,42.37,18.99,11211
22234,40.743408,-72.743575,43.63,16.11,15112
23455,38.931028000000005,-74.856861,44.49,11.41,10488
18331,39.054167,-74.686686,43.32,11.41,11249
18327,39.50545,-74.291919,42.39,18.99,11251
22429,40.643992,-74.164811,40.8,11.41,10584
23455,38.788444,-75.072956,45.43,11.99,1140
23455,38.802889,-75.089903,45.28,11.99,1143
23491,38.817364000000005,-74.520581,43.5,11.41,1153
23491,38.819835999999995,-74.520986,43.5,11.41,1154
23455,38.823492,-74.917192,44.67,18.01,1156
23455,38.841028,-74.926833,44.55,11.41,1162
23465,38.860110999999996,-74.617936,44.53,11.41,1164
23454,38.866781,-74.38709200000001,43.5,11.41,1166
23455,38.866778000000004,-75.13018100000001,45.52,11.99,1169
16614,38.87165,-74.683139,44.53,11.41,1173
16614,38.871778000000006,-74.789608,44.51,11.41,1174
16614,38.873911,-74.79156400000001,44.51,11.41,1175
23250,40.616278,-73.31433299999999,39.9,20.8,15115
16614,38.874253,-74.792022,44.51,11.41,1176
23454,38.875114,-74.416258,43.5,11.41,1177
16614,38.875111,-74.774608,44.51,11.41,1178
16614,38.876521999999994,-74.784675,44.51,11.41,1180
18331,39.244558000000005,-74.613489,42.67,15.99,576
23455,38.882611,-74.869614,44.53,11.41,1181
23455,38.884833,-74.852944,44.53,11.41,1183
23250,40.635528,-73.30805600000001,39.92,20.8,15113
18331,38.929336,-74.559089,43.52,11.41,1201
23455,38.929833,-74.91628299999999,44.53,11.41,1202
18331,38.930619,-74.67224399999999,43.54,11.41,1203
23455,38.932611,-74.829806,44.49,11.41,1205
16614,38.935497,-74.760186,44.51,11.41,1206
16614,38.937831,-74.75950300000001,44.51,11.41,1207
18331,38.941772,-74.697867,44.51,11.41,1208
23563,39.000116999999996,-74.166247,42.64,15.99,1236
23563,39.006506,-74.08207800000001,42.66,15.99,1239
18331,39.020178,-74.654347,43.47,11.41,1241
18331,39.022261,-74.654639,43.47,11.41,1242
18331,39.027178,-74.678669,43.47,11.41,1243
18331,39.039792,-74.440472,42.67,5.01,1245
18331,39.083647,-74.629403,42.62,10.0,1262
18331,39.103517,-74.594228,42.64,10.0,1263
18331,39.113011,-74.547478,42.64,10.0,1265
18331,39.116781,-74.68015799999999,42.6,10.0,1267
18331,39.117697,-74.502219,42.66,10.0,1268
18331,39.117925,-74.501622,42.66,10.0,1269
18331,39.118781,-74.61842800000001,42.62,10.0,1270
18331,39.11995,-74.613928,42.62,10.0,1271
18331,39.123447,-74.69543900000001,42.6,10.0,1272
18331,39.139669,-74.590781,42.64,10.0,1273
18331,39.145239000000004,-74.554114,42.66,10.0,1275
18331,39.146741999999996,-74.423633,42.67,15.99,1277
22404,39.855117,-74.071244,41.43,15.01,620
18331,38.943444,-74.64626899999999,43.52,11.41,1213
18331,38.943616999999996,-74.72627800000001,44.51,11.41,1214
18331,38.943711,-74.695164,44.51,11.41,1216
16614,38.943611,-74.77619399999999,44.51,11.41,1219
23455,38.955110999999995,-74.849611,44.49,11.41,1225
23455,38.955110999999995,-74.849611,44.49,11.41,1226
23455,38.955110999999995,-74.849611,44.49,11.41,1227
18331,38.960231,-74.69390600000001,43.54,11.41,1228
18331,38.964760999999996,-74.670264,43.52,11.41,1229
18331,38.965458,-74.66152199999999,43.52,11.41,1230
18331,39.042811,-74.666433,43.45,11.41,1248
18331,39.058310999999996,-74.65669399999999,42.94,10.0,1251
18331,39.073789,-74.634339,42.94,10.0,1257
23563,39.083453000000006,-73.7829,42.6,18.99,1261
18331,39.160636,-74.480972,42.67,15.99,1282
24553,39.171786,-73.341217,49.53,44.81,1284
18331,39.202892,-74.641269,42.64,10.0,1290
18331,39.202892,-74.641269,42.64,10.0,1291
18331,39.202892,-74.641269,42.64,10.0,1292
22410,39.22845,-74.23375,42.94,20.8,1296
18331,39.244558000000005,-74.613489,42.67,15.99,1299
18331,39.244558000000005,-74.613489,42.67,15.99,1300
18331,39.244558000000005,-74.613489,42.67,15.99,1301
22644,39.887894,-73.977908,41.18,15.01,691
22424,40.4229,-73.88046,40.84,1.99,701
23480,38.085733000000005,-74.629056,45.21,12.75,1022
23456,38.28345,-74.4996,45.01,12.75,1041
23482,38.506614,-74.524433,44.91,12.75,763
23482,38.515281,-74.525933,45.79,12.75,764
23482,38.517614,-74.526267,45.79,12.75,765
22428,40.455106,-74.032083,40.8,18.01,115
16703,39.703453,-74.129581,41.92,24.0,770
23127,39.813453,-74.082911,41.18,15.01,771
23127,39.820119,-74.077911,41.0,15.01,772
22415,40.349133,-73.83241899999999,41.36,1.99,6310
22415,40.335361,-73.814194,41.36,1.99,15202
23127,39.746231,-74.08846700000001,41.25,24.0,1420
23127,39.746231,-74.08846700000001,41.25,24.0,1421
23127,39.746231,-74.08846700000001,41.25,24.0,1422
22403,39.747341999999996,-73.965683,41.34,24.0,1423
23127,39.747341999999996,-74.104578,41.25,24.0,1424
22199,39.750116999999996,-73.65789699999999,41.0,15.01,1425
22404,39.758453,-73.974017,41.34,15.01,1426
22404,39.770953000000006,-74.033186,41.25,24.0,1427
22639,39.776781,-73.421225,40.69,15.01,1428
22404,39.784842,-73.930128,41.0,15.01,1430
22404,39.784842,-73.930128,41.0,15.01,1431
22404,39.784842,-73.930128,41.0,15.01,1432
22404,39.787341999999995,-73.926517,41.0,15.01,1433
22637,39.791783,-73.841236,41.0,11.99,1434
22637,39.791783,-73.841236,41.0,11.99,1435
22404,39.804842,-73.92818299999999,41.0,15.01,1436
22548,39.808444,-72.74953599999999,49.98,50.76,1437
22548,39.808444,-72.81620600000001,49.48,50.47,1438
23250,40.6058,-73.427811,39.31,21.99,1660
23250,40.6201,-73.28622800000001,40.1,20.8,1663
23250,40.6201,-73.287894,40.1,20.8,1664
16502,40.666769,-73.999583,40.89,10.29,1669
16502,40.7001,-73.982917,41.2,6.93,1675
22637,39.828171999999995,-73.833458,41.0,11.99,1445
22548,39.833444,-72.882875,48.99,49.86,1449
22404,39.850119,-74.02874200000001,41.45,15.01,1452
22644,39.896783,-73.802903,40.68,11.99,1455
22425,39.916781,-73.53289699999999,40.6,11.99,1457
22644,39.93345,-73.927353,40.68,11.99,1458
22434,39.939006,-74.066244,40.46,13.87,1459
22434,39.939006,-74.066244,40.46,13.87,1460
22434,39.939006,-74.066244,40.46,13.87,1461
22064,40.721764,-72.89788100000001,42.06,16.11,1678
22234,40.733431,-72.814544,44.35,16.11,1680
22234,40.765097,-72.742875,44.22,24.16,1685
22644,39.950117,-73.882906,40.68,11.99,1462
22644,39.94845,-73.919297,40.6,11.99,1463
22434,39.975117,-74.049578,40.39,11.99,1465
22434,39.980672,-74.032911,40.37,11.99,1466
22434,39.990117,-74.057911,40.37,11.99,1467
22396,40.125972,-72.876728,48.07,45.97,1468
22638,40.023447,-73.904853,40.5,3.0,1469
22425,40.025110999999995,-73.527342,40.37,3.0,1470
22434,40.02845,-74.049581,40.26,20.8,1471
22434,40.02845,-74.049581,40.26,20.8,1472
18325,40.03345,-74.049581,40.26,20.8,1473
22398,40.04595,-74.044025,40.21,20.8,1474
22398,40.04595,-74.044025,40.21,20.8,1475
22398,40.04595,-74.044025,40.21,20.8,1476
22419,40.051228,-74.021803,40.21,20.8,1477
22327,40.060947,-74.007911,40.23,20.8,1478
22414,40.07595,-73.975133,40.15,20.8,1480
22414,40.076781,-73.975133,40.15,20.8,1482
18311,40.083447,-74.016244,40.21,20.8,1483
22414,40.086225,-73.96763299999999,40.15,20.8,1485
18311,40.089003000000005,-74.032914,40.14,20.8,1486
22387,40.100133,-69.916103,60.85,41.18,1487
23820,40.100114000000005,-73.977356,40.15,20.8,1489
24561,40.108447,-74.02958100000001,40.12,20.8,1492
23820,40.120946999999994,-73.953744,39.88,20.8,1493
24561,40.123447,-74.028747,40.12,20.8,1497
23472,40.133447,-73.882908,39.99,10.0,1498
22394,40.133996999999994,-73.364561,40.64,21.99,1500
22388,40.134275,-73.199556,40.37,21.99,1501
22394,40.135942,-73.360672,41.29,21.99,1502
22433,40.138447,-74.021247,40.03,20.8,1503
22433,40.142053000000004,-73.970561,40.03,20.8,1504
16356,40.880111,-71.219483,45.14,21.92,1727
22324,40.150135999999996,-69.732764,60.78,39.24,1505
22433,40.150114,-74.019581,40.03,20.8,1506
22391,40.173722,-73.68207199999999,40.82,10.0,1509
22167,40.187611,-73.999581,40.41,20.8,1513
17281,40.194108,-73.94644699999999,40.46,20.8,1514
22167,40.203396999999995,-73.987617,40.42,20.8,1517
22391,40.208444,-73.767072,41.34,10.0,1518
22391,40.211778,-73.761239,41.34,10.0,1520
22408,39.354006,-74.21430600000001,42.67,18.99,2478
22408,39.341783,-74.189583,42.67,18.99,2479
